"operator_name","operator_id","invoice_id","issued_date","quantity","price"
"ESCUELA DE CALIDAD MORRISON SRL",12,8268,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10355,"2016-12-31",1,3000
"ESCUELA DE CALIDAD MORRISON SRL",12,8829,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9180,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8958,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8720,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9080,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8849,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8185,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8081,"2016-12-31",1,375
"ESCUELA DE CALIDAD MORRISON SRL",12,9101,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8869,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8643,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9213,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9121,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8892,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9008,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8773,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8329,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8677,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9243,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9141,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8809,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8601,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8955,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8492,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8845,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8733,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8866,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9210,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8095,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8886,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8657,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8218,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9138,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8340,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8909,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9256,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9038,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8806,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8932,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8260,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8822,"2016-12-31",1,720
"ESCUELA DE CALIDAD MORRISON SRL",12,8597,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8376,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8713,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8488,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9074,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8290,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8634,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9207,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8982,"2016-12-31",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,8196,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8746,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8525,"2016-12-31",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,8091,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9111,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8882,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8651,"2016-12-31",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,9223,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8215,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9253,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8031,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9051,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8593,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8945,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8710,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8485,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9071,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8836,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8172,"2016-12-31",1,500
"ESCUELA DE CALIDAD MORRISON SRL",12,8726,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9088,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8856,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9204,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8191,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8521,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8996,"2016-12-31",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,8105,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8229,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9249,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9029,"2016-12-31",1,500
"ESCUELA DE CALIDAD MORRISON SRL",12,8251,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8942,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8707,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10359,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8607,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9183,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8169,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8852,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8188,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9104,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8872,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8422,"2016-12-31",1,500
"ESCUELA DE CALIDAD MORRISON SRL",12,8895,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8776,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8792,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8916,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8683,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9044,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8584,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8363,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8149,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8042,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9061,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8165,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8495,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9197,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8972,"2016-12-31",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,8294,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8640,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8988,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8202,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8753,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8531,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8310,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9118,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8889,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8548,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9019,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8560,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8912,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9259,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9041,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9157,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8360,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8935,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8146,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8037,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9058,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9174,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8716,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8058,"2016-12-31",1,500
"ESCUELA DE CALIDAD MORRISON SRL",12,9077,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8617,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8179,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8075,"2016-12-31",1,495
"ESCUELA DE CALIDAD MORRISON SRL",12,8985,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8528,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8654,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9002,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8545,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8323,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8905,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8125,"2016-12-31",1,5000
"ESCUELA DE CALIDAD MORRISON SRL",12,8028,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8574,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9153,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8929,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8471,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8034,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8839,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9190,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8965,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8505,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9091,"2016-12-31",1,2000
"ESCUELA DE CALIDAD MORRISON SRL",12,8859,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8409,"2016-12-31",1,420
"ESCUELA DE CALIDAD MORRISON SRL",12,8651,"2016-12-31",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,8429,"2016-12-31",1,500
"ESCUELA DE CALIDAD MORRISON SRL",12,8763,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8541,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8902,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8449,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8232,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8783,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9032,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8800,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8570,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9150,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8690,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8468,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8816,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9166,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8369,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8155,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8271,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8048,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8962,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8287,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9085,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8405,"2016-12-31",1,420
"ESCUELA DE CALIDAD MORRISON SRL",12,8978,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8740,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8518,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8301,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8084,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9219,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8208,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8316,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9124,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8898,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9233,"2016-12-31",1,3800
"ESCUELA DE CALIDAD MORRISON SRL",12,9012,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8226,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8779,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8554,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,11822,"2016-12-31",1,15000
"ESCUELA DE CALIDAD MORRISON SRL",12,8680,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8241,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8796,"2016-12-31",1,500
"ESCUELA DE CALIDAD MORRISON SRL",12,8567,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8919,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,10325,"2016-12-31",1,11000
"ESCUELA DE CALIDAD MORRISON SRL",12,8587,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9163,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9065,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8829,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9180,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8958,"2016-12-31",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,8720,"2016-12-31",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,8064,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9080,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8849,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8624,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9200,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8975,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8185,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8737,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8515,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8643,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9121,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8892,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8551,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8329,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8677,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8455,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8238,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9160,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8265,"2016-12-31",1,4000
"ESCUELA DE CALIDAD MORRISON SRL",12,8826,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8601,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8379,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8955,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8280,"2016-12-31",1,2400
"ESCUELA DE CALIDAD MORRISON SRL",12,8061,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8845,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8620,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8396,"2016-12-31",1,220
"ESCUELA DE CALIDAD MORRISON SRL",12,8733,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8866,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9210,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8415,"2016-12-31",1,500
"ESCUELA DE CALIDAD MORRISON SRL",12,8095,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8657,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9226,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9005,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8770,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8114,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8235,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8786,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9138,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8340,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8909,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8128,"2016-12-31",1,750
"ESCUELA DE CALIDAD MORRISON SRL",12,8806,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8577,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8696,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8260,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8376,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8952,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8055,"2016-12-31",1,310.99
"ESCUELA DE CALIDAD MORRISON SRL",12,8842,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9193,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8968,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8730,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8508,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8862,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8634,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9207,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8196,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,10269,"2016-12-31",1,14000
"ESCUELA DE CALIDAD MORRISON SRL",12,9111,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,8882,"2016-12-31",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,9223,"2016-12-31",1,6000
"ESCUELA DE CALIDAD MORRISON SRL",12,8432,"2016-12-31",1,500
"ESCUELA DE CALIDAD MORRISON SRL",12,8215,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,8674,"2016-12-31",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,9240,"2016-12-31",1,360
"ESCUELA DE CALIDAD MORRISON SRL",12,7580,"2016-12-30",1,360
"ESCUELA DE CALIDAD MORRISON SRL",12,7802,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7596,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7941,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7836,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7633,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7755,"2016-12-30",1,2400
"ESCUELA DE CALIDAD MORRISON SRL",12,8018,"2016-12-30",1,525
"ESCUELA DE CALIDAD MORRISON SRL",12,7593,"2016-12-30",1,1500
"ESCUELA DE CALIDAD MORRISON SRL",12,7938,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7832,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7955,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7752,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7978,"2016-12-30",1,750
"ESCUELA DE CALIDAD MORRISON SRL",12,7766,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7783,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7589,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7915,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7716,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7609,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7935,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7749,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7849,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7763,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7995,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7676,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7693,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7912,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7932,"2016-12-30",1,500
"ESCUELA DE CALIDAD MORRISON SRL",12,7620,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7968,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7879,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7673,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7689,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7707,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7839,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7962,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7650,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7669,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7905,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7819,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7855,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7872,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7902,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7700,"2016-12-30",1,8600
"ESCUELA DE CALIDAD MORRISON SRL",12,7918,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7816,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7733,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7869,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7998,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7576,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7885,"2016-12-30",1,1000
"ESCUELA DE CALIDAD MORRISON SRL",12,7680,"2016-12-30",1,20000
"ESCUELA DE CALIDAD MORRISON SRL",12,7792,"2016-12-30",1,1000
